"cg00118342"	"cg00057791"	+
"cg00252534"	"cg00057791"	+
"cg00351750"	"cg00057791"	+
"cg00369058"	"cg00057791"	+
"cg00570849"	"cg00057791"	+
"cg00702417"	"cg00057791"	+
"cg00763889"	"cg00057791"	+
"cg00813993"	"cg00057791"	+
"cg00865962"	"cg00057791"	+
"cg00929493"	"cg00057791"	+
"cg00983697"	"cg00057791"	+
"cg01021658"	"cg00057791"	+
"cg01066936"	"cg00057791"	-
"cg01082907"	"cg00057791"	+
"cg01321816"	"cg00057791"	+
"cg01474003"	"cg00057791"	+
"cg01484075"	"cg00057791"	+
"cg01532075"	"cg00057791"	+
"cg01659586"	"cg00057791"	+
"cg01695023"	"cg00057791"	+
"cg00465073"	"cg00098336"	+
"cg00632863"	"cg00098336"	+
"cg00664343"	"cg00098336"	+
"cg00827893"	"cg00098336"	+
"cg00853237"	"cg00098336"	-
"cg01085569"	"cg00098336"	+
"cg01165159"	"cg00098336"	+
"cg01176141"	"cg00098336"	-
"cg01214240"	"cg00098336"	+
"cg01229506"	"cg00098336"	+
"cg01233664"	"cg00098336"	+
"cg01274524"	"cg00098336"	+
"cg01287088"	"cg00098336"	-
"cg01314643"	"cg00098336"	+
"cg01333824"	"cg00098336"	-
"cg01570445"	"cg00098336"	+
"cg01602153"	"cg00098336"	-
"cg01646665"	"cg00098336"	+
"cg01659586"	"cg00098336"	-
"cg01737667"	"cg00098336"	+
"cg01742263"	"cg00098336"	-
"cg01819880"	"cg00098336"	+
"cg00232831"	"cg00118342"	-
"cg00252534"	"cg00118342"	+
"cg00261665"	"cg00118342"	-
"cg00408231"	"cg00118342"	+
"cg00570849"	"cg00118342"	+
"cg00623200"	"cg00118342"	+
"cg00702417"	"cg00118342"	+
"cg00732251"	"cg00118342"	+
"cg00752195"	"cg00118342"	+
"cg00813993"	"cg00118342"	+
"cg00827893"	"cg00118342"	-
"cg00865962"	"cg00118342"	+
"cg00929493"	"cg00118342"	+
"cg00934120"	"cg00118342"	-
"cg00983697"	"cg00118342"	+
"cg01021658"	"cg00118342"	+
"cg01066936"	"cg00118342"	-
"cg01082907"	"cg00118342"	+
"cg01105948"	"cg00118342"	-
"cg01274524"	"cg00118342"	-
"cg01314643"	"cg00118342"	-
"cg01474003"	"cg00118342"	+
"cg01484075"	"cg00118342"	+
"cg01560873"	"cg00118342"	+
"cg01577414"	"cg00118342"	+
"cg01602153"	"cg00118342"	+
"cg01695023"	"cg00118342"	+
"cg01715143"	"cg00118342"	+
"cg01738638"	"cg00118342"	-
"cg01742263"	"cg00118342"	+
"cg01819880"	"cg00118342"	-
"cg00252534"	"cg00221718"	+
"cg00351750"	"cg00221718"	+
"cg00500027"	"cg00221718"	+
"cg00570849"	"cg00221718"	+
"cg00598009"	"cg00221718"	+
"cg00623200"	"cg00221718"	+
"cg00732251"	"cg00221718"	+
"cg00752195"	"cg00221718"	+
"cg00763889"	"cg00221718"	+
"cg00960700"	"cg00221718"	+
"cg00983697"	"cg00221718"	+
"cg01268571"	"cg00221718"	+
"cg01287088"	"cg00221718"	+
"cg01333824"	"cg00221718"	+
"cg01532075"	"cg00221718"	+
"cg01577414"	"cg00221718"	+
"cg01659586"	"cg00221718"	+
"cg01695023"	"cg00221718"	+
"cg01715143"	"cg00221718"	+
"cg01742263"	"cg00221718"	+
"cg00598009"	"cg00232831"	+
"cg00632863"	"cg00232831"	+
"cg00752195"	"cg00232831"	-
"cg00926400"	"cg00232831"	-
"cg00934120"	"cg00232831"	+
"cg01287088"	"cg00232831"	-
"cg01532075"	"cg00232831"	+
"cg01638792"	"cg00232831"	+
"cg01738638"	"cg00232831"	+
"cg01742263"	"cg00232831"	-
"cg01819880"	"cg00232831"	+
"cg00369058"	"cg00252534"	+
"cg00500027"	"cg00252534"	+
"cg00570849"	"cg00252534"	+
"cg00598009"	"cg00252534"	+
"cg00623200"	"cg00252534"	+
"cg00632863"	"cg00252534"	+
"cg00702417"	"cg00252534"	+
"cg00732251"	"cg00252534"	+
"cg00763889"	"cg00252534"	+
"cg00859178"	"cg00252534"	+
"cg00865962"	"cg00252534"	+
"cg00929493"	"cg00252534"	+
"cg00946316"	"cg00252534"	+
"cg00983697"	"cg00252534"	+
"cg01021658"	"cg00252534"	+
"cg01082907"	"cg00252534"	+
"cg01214240"	"cg00252534"	+
"cg01321816"	"cg00252534"	+
"cg01464067"	"cg00252534"	+
"cg01532075"	"cg00252534"	+
"cg01577414"	"cg00252534"	+
"cg01659586"	"cg00252534"	+
"cg01695023"	"cg00252534"	+
"cg00374492"	"cg00261665"	+
"cg00827893"	"cg00261665"	+
"cg00934120"	"cg00261665"	+
"cg01066936"	"cg00261665"	+
"cg01105948"	"cg00261665"	+
"cg01738638"	"cg00261665"	+
"cg00408231"	"cg00351750"	+
"cg00500027"	"cg00351750"	+
"cg00570849"	"cg00351750"	+
"cg00623200"	"cg00351750"	+
"cg00752195"	"cg00351750"	+
"cg00813993"	"cg00351750"	+
"cg00983697"	"cg00351750"	+
"cg01333824"	"cg00351750"	+
"cg01464067"	"cg00351750"	+
"cg01484075"	"cg00351750"	+
