106
1910
1080	948
"cg00118342"	"cg00057791"	7.0	0.0
"cg00118342"	"cg00098336"	0.0	4.0
"cg00221718"	"cg00057791"	2.0	0.0
"cg00221718"	"cg00098336"	0.0	8.0
"cg00221718"	"cg00118342"	5.0	0.0
"cg00232831"	"cg00057791"	0.0	1.0
"cg00232831"	"cg00098336"	1.0	0.0
"cg00232831"	"cg00118342"	0.0	7.0
"cg00232831"	"cg00221718"	0.0	3.0
"cg00252534"	"cg00057791"	3.0	0.0
"cg00252534"	"cg00098336"	0.0	3.0
"cg00252534"	"cg00118342"	5.0	0.0
"cg00252534"	"cg00221718"	5.0	0.0
"cg00252534"	"cg00232831"	3.0	0.0
"cg00261665"	"cg00057791"	0.0	1.0
"cg00261665"	"cg00118342"	0.0	3.0
"cg00261665"	"cg00232831"	0.0	2.0
"cg00261665"	"cg00252534"	0.0	3.0
"cg00351750"	"cg00057791"	1.0	0.0
"cg00351750"	"cg00098336"	0.0	1.0
"cg00351750"	"cg00118342"	4.0	0.0
"cg00351750"	"cg00221718"	2.0	0.0
"cg00351750"	"cg00232831"	0.0	1.0
"cg00369058"	"cg00057791"	2.0	0.0
"cg00369058"	"cg00098336"	0.0	8.0
"cg00369058"	"cg00118342"	3.0	0.0
"cg00369058"	"cg00221718"	6.0	0.0
"cg00369058"	"cg00232831"	1.0	0.0
"cg00369058"	"cg00252534"	6.0	0.0
"cg00369058"	"cg00261665"	0.0	2.0
"cg00374492"	"cg00098336"	0.0	1.0
"cg00374492"	"cg00221718"	1.0	0.0
"cg00374492"	"cg00232831"	0.0	1.0
"cg00374492"	"cg00261665"	1.0	0.0
"cg00374492"	"cg00369058"	1.0	0.0
"cg00408231"	"cg00057791"	1.0	0.0
"cg00408231"	"cg00098336"	0.0	11.0
"cg00408231"	"cg00118342"	12.0	0.0
"cg00408231"	"cg00221718"	8.0	0.0
"cg00408231"	"cg00232831"	0.0	14.0
"cg00408231"	"cg00252534"	2.0	1.0
"cg00408231"	"cg00261665"	1.0	0.0
"cg00408231"	"cg00351750"	3.0	0.0
"cg00408231"	"cg00369058"	5.0	0.0
"cg00408231"	"cg00374492"	1.0	0.0
"cg00465073"	"cg00057791"	1.0	0.0
"cg00465073"	"cg00098336"	11.0	0.0
"cg00465073"	"cg00118342"	1.0	4.0
"cg00465073"	"cg00221718"	0.0	5.0
